RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24
84630,12,60629,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,92893.52319,92839.29583,92965.55271,93412.29641,94007.11967,94712.81493,95360.34632,96280.22698,97257.34799,98382.94225,99708.21523,101075.0413,102249.0534,102972.4046,103639.4319,104495.4456,105430.024,106401.9181,107205.0619,108316.9046,109490.1285,110897.5062,112154.2358,113257.5433,114151.0142,114848.7811,115591.6579,116247.1812,116920.0837,117555.8036,118431.0407,119799.5337,121445.4215,123204.5398,124780.1341,126431.8513,127967.2451,129335.8642,130414.861,131594.0726,132524.0832,133480.1718,134149.7605,135131.7987,136225.6393,137672.6712,139265.4145,140905.8715,142630.7652,144020.9646,145194.322,146379.8237,147745.4079,149325.5007,150658.71,152217.6698,153844.1574,155832.9217,157917.7722,160100.8743,162033.0777,163748.3348,165325.8925,167012.4694,168810.1619,170582.6426,172458.5131,174477.104,176844.6406,179126.1331,181371.3055,183565.3714,185641.7048,187501.3592,189090.4309,190494.8288,191634.5121,192385.933,192893.6432,193313.8286,193701.3561,193884.8642,194135.9643,194560.0416,195524.5817,196549.7591,197385.4329,197635.7429,197481.421,197283.1888,196976.4728,196611.821,195535.587,194455.5789,193438.7618,192570.8865,191731.2759,189341.2006,188287.3471,185951.7509,185177.352,182328.2068,180216.5608,176006.8218,172044.2834,166775.6195,162573.8898,157595.4358,153053.619,149076.2407,145454.1442,142766.7306,139899.175,138125.5724,136246.9691,134202.5325,130538.0563,126959.0706,123806.2078,122796.1542,121558.762,120808.7101,119162.8104,119290.5514,119119.4262,119753.8794,118307.0762,117002.2781,115401.8161,114168.2171,112504.5168,110403.9626,108697.9971,106940.6919,105715.9995,103911.7561,102852.521,101331.9932,100828.4972,100160.9562,99744.42896,98565.21691,97383.29814,95264.86788,93957.84919,92572.7832,92071.37676,91212.65499,90304.78547,89888.27354,90361.06575,91476.39623,92325.10262,91934.20888,90549.88482,89846.95626,90118.92429,91078.49687,91767.75514,93113.93669,94601.80039,96470.97055,97696.60158,98923.47015,99842.09098,101260.4246,102842.3057,104637.2839,105190.2788,105378.5071,105343.0463,106106.1196,107560.1855,109424.791,111302.7074,112912.7548,114589.3468,116625.466,118422.647,119536.2001,119696.6463,119092.9834,118811.1404,119292.1499,120797.5128,122050.019,123392.6249,124447.5462,125956.3352,127518.9397,129202.4724,130836.3291,132259.1445,133696.8524,134678.8492,135746.4816,136996.6337,138103.4384,139048.3363,139665.337,140363.7528,141284.8492,142291.721,143688.3391,145153.2909,147045.7519,148823.9377,149949.7471,150690.8883,150877.159,151078.7025,151009.6227,151953.1555,153630.603,155920.6727,158106.3251,160315.2785,162568.8608,164861.4317,166437.4497,166936.3431,166440.1851,165794.0004,165650.3862,165784.8256,166521.6642,167666.6189,169043.1216,170186.1017,171475.3527,172760.0212,174090.0421,174626.4866,175213.0275,175157.6136,175039.7048,174520.146,174562.8106,175214.3838,176288.49,178699.4528,181427.4377,184502.8911,186147.2252,187089.8648,187064.4881,186694.2269,186420.9892,187349.9086,189637.7982,193016.5438,196451.162,200030.335,204067.8141,208527.8396,212428.7462,215543.2328,218259.0439,220336.342,221091.0199,220394.0278,219415.7223,218834.2001,219279.0657,221849.2847,226692.8314,232723.9303,237425.8415,239613.9463,239939.6853,238258.0027,235491.8683,231647.4976,228507.9097,226452.6422,225350.4209,224436.5712,224160.8559,224179.4636,224621.0328,224773.5141,225435.2312,226565.0869,228177.0906,229494.3284,230413.2195,230709.6892,230460.6177,230127.2081
84620,33,60618,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,220406.092,220656.8934,221881.0195,223900.0456,226615.0681,229631.0931,233386.6273,237304.9658,241166.1097,245502.9488,251038.3433,257309.0489,262956.9295,266744.0185,269516.7873,271782.5333,274853.0838,277979.0992,280855.433,284204.9096,287151.519,290192.5758,292439.5089,294065.8733,295480.7846,297016.4987,299446.7277,301608.7307,302763.4265,303404.2658,304148.3713,306069.1514,308296.7698,311347.554,313479.7365,316164.2402,319036.443,322485.9448,325103.3446,327428.3556,329519.3447,332028.8423,333851.9115,335676.6953,337451.4435,339406.1762,342008.2502,344604.5571,347476.6112,349436.4929,351723.7327,355176.7294,359474.092,363716.4696,367046.8655,370540.738,373734.6033,377446.2963,381126.451,385268.2131,389956.9928,394951.0501,399616.9078,403384.9415,406686.1985,409852.5321,412717.1017,415969.9368,419748.8346,423793.6889,428078.1765,431422.3103,434300.7934,436316.2593,438949.2235,441615.789,443424.1876,444261.972,444037.1078,443760.3993,443049.1041,442273.6235,441657.961,441920.7789,443153.5192,445429.4569,447536.9849,449190.4602,449585.5673,449934.3774,449876.7726,450059.0809,450008.0238,450475.9698,450585.4875,449608.9155,448894.0355,445492.5609,444162.3269,438037.7736,435324.0463,430007.4926,429915.3785,426989.6709,424632.7451,418391.1584,412245.3118,404682.1973,397088.9717,391617.2742,386218.7372,384019.4687,380401.7818,378676.9796,375566.3316,373162.6063,368482.8472,363267.3254,356904.8808,353431.1008,349627.4618,348670.5383,346078.9097,348565.0435,349452.3712,352647.0502,350307.4623,348350.4667,344165.6993,340974.6384,337237.8847,333450.1321,330380.1193,327035.976,326287.3524,325496.3406,326464.3474,325924.4633,327325.9567,327047.698,326996.7484,324739.3994,324192.3162,321599.2927,319019.6683,316167.3711,315414.9586,315716.1524,316270.3483,317502.6911,320062.7068,322665.0346,325442.151,327244.0864,327550.9589,327357.7153,327949.9669,330827.2254,334970.6633,340519.5943,345833.3956,351943.7461,356754.7071,361873.9792,366883.5161,373175.3337,379226.2536,383468.0818,386644.9269,389245.385,392779.9417,395156.2717,397571.3113,398602.3471,400260.9157,401965.7534,404425.1338,407410.0158,410335.5614,412949.377,414467.5309,415203.0568,416730.9982,418555.6891,421812.3257,424232.0301,426003.6257,427651.0404,429672.6478,432522.2465,435315.2069,438163.605,441742.3876,445389.3579,447001.7991,447034.4656,445414.5036,444444.2061,443387.9185,443479.8752,444237.8217,446314.1215,448999.5377,452550.5535,456322.1339,459932.7703,463095.5306,464525.6307,465057.2165,464155.4994,463318.5656,462045.9317,461960.0016,462528.4559,464261.5181,467171.5023,471241.3873,475147.6195,478654.6827,480984.6723,481989.944,481559.8882,479469.2027,477489.3147,475948.0413,476165.4172,476540.2494,477122.3644,477517.4155,479284.8012,480872.1482,482649.9856,482030.5104,481368.148,479420.3936,477773.5653,475428.3438,474185.8723,474439.7431,475881.8056,479880.0977,484316.708,488609.2525,489503.6135,488034.0788,485409.0825,482870.4988,481976.1748,483682.7522,487970.7709,494487.3888,501546.0751,507720.5558,513740.7254,519505.1136,525064.3347,528599.63,529849.5134,531334.8018,533224.7366,535396.1787,537780.2729,540729.0256,544033.9196,544701.7323,545020.4989,547351.8052,553082.6763,558099.0979,562265.61,562398.8069,559317.637,552262.8922,547045.6371,544021.0917,542364.0156,539868.0395,538905.1571,540388.9095,544368.6462,548062.5278,552365.1296,555971.0263,558377.7449,558794.4162,558493.206,558012.4258,556488.3249,555114.1674
84639,41,60639,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,92141.06474,92141.62262,92294.9503,92821.4542,93522.62864,94424.8746,95391.37181,96751.62194,98292.59589,100028.1296,101904.5525,103706.3219,105317.8437,106428.0784,107484.2522,108439.763,109539.5105,110740.9004,111952.8959,113373.3246,114702.8767,116273.6252,117808.7754,119235.7998,120423.3309,121375.0923,122397.4007,123309.2722,124322.5736,125099.4782,126112.0345,127430.9626,129239.9358,131175.6358,132869.1079,134471.4672,135895.1677,137269.302,138515.26,139740.437,140593.0948,141296.678,142044.7836,143317.2365,144926.6714,146797.7751,148788.6733,150668.4213,152439.9712,153599.9876,154522.7322,155596.9426,157252.6724,159177.5829,160903.6124,162673.2765,164553.8988,166705.994,168944.3403,171201.4584,173159.6149,174908.0144,176502.2923,178170.945,179876.8468,181699.0716,183494.9252,185203.5346,186818.6421,188460.3946,190375.8696,192335.6582,194149.6105,195672.4013,197185.6659,198618.3888,199831.3416,200365.5357,200601.6823,200863.9813,201367.9265,201950.7466,202293.3927,202990.3366,204061.8821,205494.5317,206771.5083,207469.9091,207549.8565,207214.7875,206482.4503,205627.8858,204235.8578,203008.728,201608.8098,200100.0765,198777.97,196232.8635,195065.0998,192154.2561,190613.2553,187116.4706,184715.326,180833.0007,177984.7542,173585.7331,169362.1094,163162.5509,157482.2562,152602.1152,148252.2954,144739.108,140413.7222,136056.9035,130820.9586,126910.9525,123480.5375,121940.1439,119814.6434,118740.9497,117018.9918,116221.6191,114801.4232,114822.3998,114427.7797,115452.7775,115171.9798,114942.7148,113543.2641,111934.9251,110568.1602,109247.2613,107894.6298,106308.5717,105348.7653,104532.0419,104185.7085,103725.6445,103628.5671,103212.2634,102789.2486,101562.8623,100654.1344,99170.02801,98545.0168,98144.00679,98549.19762,99090.39134,99489.70771,100373.6531,102261.349,104315.4708,105905.5053,105646.585,104579.0837,104190.5085,104646.9698,105489.8936,105862.4372,107137.1076,108763.0125,110947.595,113292.8954,115731.7542,118244.6313,121199.6939,124973.6793,128852.3015,130952.1192,132368.1477,133339.1227,134974.8776,137036.0388,139687.9529,142578.2393,145034.9007,146759.9967,148284.718,149665.2638,150791.718,151261.294,150865.2295,150800.8264,151340.4786,153610.3162,155911.8759,158461.2562,159779.5299,160934.374,162025.2162,163971.0258,166195.9895,168342.4255,170338.744,171985.616,173729.1934,175750.9063,177536.7146,179091.9592,180394.0257,181751.9527,183399.6821,184820.0361,186646.5613,188560.3943,190820.9846,193029.3376,194799.3452,195826.4408,195575.8609,195266.2597,195003.6326,196064.3815,197714.8785,200126.3553,202891.4315,206350.7588,209785.3807,213097.655,215360.1301,216875.7737,217089.9674,216850.2892,216758.9174,217287.6717,218156.2116,218889.7353,219642.0796,221162.5579,223619.942,226374.2533,228501.4736,229338.2473,229696.67,229207.6607,228715.4638,227567.2465,227006.6922,227011.059,227712.0909,230267.9987,233239.3229,236512.0888,237781.7307,238154.9642,237761.8577,237037.1088,236657.537,237884.4399,240796.5071,244813.303,248330.4233,251976.2108,256306.5627,261291.451,265578.7999,268640.3515,270755.261,272136.4391,272117.4402,270865.4981,269016.3481,267717.3268,267621.393,269339.4109,273264.5401,278455.1737,283026.4422,284766.5729,284826.7586,283059.8212,280616.2211,277150.4088,274187.2479,272304.1593,270757.6368,269072.3435,268376.343,269063.0177,270934.1829,272287.3046,273454.2257,274898.2786,276792.1705,278288.5501,279028.1477,278870.8789,278154.192,277858.1937
84646,58,60647,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,182100.876,182314.1633,183442.7568,185102.2133,186887.5578,188638.389,191199.977,194957.2241,198925.1328,202988.3476,207330.6108,211453.284,215479.685,218265.3647,221227.1249,223405.149,225619.8793,227481.6872,229368.6398,232303.3126,235441.9418,239498.3865,242655.3112,244890.9059,246757.1889,248946.6958,252065.5492,254514.916,256542.2596,258311.5846,260290.6789,262374.2451,264927.1809,267757.1343,270569.3504,273319.1566,275816.9594,278091.3096,279374.5204,280755.8644,282297.4155,284421.1887,286711.2755,289222.1685,291739.6713,294299.3951,297020.4026,299074.2144,301365.2705,302976.1023,305508.8136,308205.4058,311643.6838,315271.3182,318601.0116,322023.6817,325432.9587,329663.1175,334050.5399,338072.3568,341725.1743,345446.1274,349399.3774,352729.6341,355258.4969,357570.9104,360276.6712,364256.9484,369004.5922,373743.8263,378300.0446,382414.6189,386761.6881,390328.7035,394008.8137,396690.9698,398711.5801,399437.0351,399790.2587,400066.9114,400722.0834,400753.0323,400874.0762,401486.1989,403072.89,405270.2996,407214.2185,409521.3001,410621.8095,410487.1634,409402.873,408608.3332,407656.9561,407165.4275,406568.1931,405872.4047,405305.1194,402913.7213,403431.084,401349.1775,403020.2053,401142.6599,401689.979,398251.5546,395855.4361,390222.2363,384970.9567,377763.7591,369871.4169,363700.5091,358531.4529,356627.8193,353737.3144,352015.0736,349910.2977,348738.0206,346154.8699,343047.0128,338577.0327,335955.6817,333826.0279,334080.1129,332623.3446,333895.7807,334016.6573,336250.5213,333840.4668,331258.389,326451.3598,322584.8364,318626.7049,315126.7323,312422.5046,309593.9327,309167.2874,309054.2293,309176.0857,307606.5635,307741.4737,306944.2384,306736.9255,304538.4195,303845.602,300713.9152,297892.7525,294633.6524,292368.34,289789.2622,288014.0975,288268.3231,290461.9884,293257.7167,295687.1506,297626.7511,298526.559,299322.4813,301135.2938,303902.4775,308188.7123,314088.1579,320276.7501,327037.3121,332048.9278,337613.1428,342158.2212,347264.6753,352541.9353,357715.2754,362775.4841,366887.0052,371203.0712,374647.8255,378214.1566,381724.6254,386089.6573,389944.9804,393022.2997,395671.3832,398313.7663,400940.324,403935.598,407806.0325,412895.9229,416966.101,421890.4132,425853.5825,429612.9117,432230.4893,434757.6564,437136.9378,439746.7113,442802.6941,447021.3661,452051.4037,455176.0207,457299.3052,456708.3254,456265.6443,455385.2116,455467.3724,456607.7662,458799.3249,461910.0053,465939.0321,469353.0826,473315.9511,476014.0628,477718.3397,477949.1216,477004.6013,476296.5162,474731.3598,474758.61,475572.6728,477391.6726,480209.8666,484171.9229,488610.8235,493139.3466,496977.4462,499852.4686,501023.0967,499421.4168,497780.0921,496272.9094,496491.3367,496223.8259,496230.8726,496735.5155,498754.7973,501404.4137,503589.735,503456.7074,501887.3717,498972.2847,496695.5944,494632.9321,494375.4106,495278.7835,497598.107,501313.984,506269.7622,510650.9175,512720.4146,512430.0505,510835.5662,509081.2509,508095.4987,509595.9277,513508.4927,519888.675,527239.792,534235.5969,540702.6825,546214.7408,550975.646,553728.8925,553816.8198,554996.3796,557993.4654,562387.1934,567150.1188,571921.899,577556.2081,578666.1085,577679.085,575938.7169,577679.9915,578985.5684,580418.6969,578799.8086,574458.8327,566803.6957,561142.8158,558072.2442,556645.1802,554796.2757,554209.7275,555707.2693,558771.5317,561737.8701,565172.4593,568449.1985,570912.4372,571727.1193,571891.4864,571887.6346,571382.0397,571633.1703
84693,65,60804,zip,IL,IL,Cicero,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,92992.4581,93000.42422,93153.23491,93571.22284,94198.03691,94968.44078,95748.39365,96596.00064,97441.94279,98381.264,99439.32838,100540.6988,101562.4869,102272.9136,103009.2196,103754.2355,104668.0934,105511.1818,106381.2456,107415.4277,108527.0949,109701.222,110903.5022,112057.9556,113034.0345,113751.8954,114572.2416,115478.909,116556.9022,117658.0623,118870.8897,120290.1647,121731.9454,123153.5483,124396.0924,125684.8028,127037.8137,128474.0917,129870.7455,131434.169,132771.254,134055.4966,135167.5065,136599.9912,138162.1045,139774.6718,141255.2101,142661.5491,144099.7366,145186.1985,146031.5797,146927.4206,148069.0084,149525.4131,150889.9484,152260.1569,153427.3243,154671.8445,156095.9307,157759.9498,159354.6826,160842.2955,162160.93,163563.7069,165130.0192,166738.5669,168291.6293,169823.2174,171571.0895,173373.6828,175224.8527,177034.6178,178851.3279,180490.0136,181948.5946,183213.8035,184356.5964,185273.0663,185890.6915,186139.8038,186156.2448,186005.6786,186257.5439,186910.3344,187895.1833,188956.2264,189936.3523,190607.3373,190897.931,190707.0655,190384.7692,190033.4082,189287.6515,188358.9056,186785.6976,184976.7154,183396.0656,180725.0848,179776.5894,176830.0394,175182.913,170980.086,168107.6064,163369.4946,159117.9375,153960.5101,149175.9647,143847.6899,138353.2139,133936.8532,129835.8372,126722.0571,122955.4793,119602.003,115917.5255,113613.5235,111015.945,108797.3692,106085.83,104359.7478,103385.9508,103075.7328,101814.2092,101317.4863,100636.6746,101675.5383,101485.0576,101343.9837,100265.5359,99066.28357,97360.34566,95469.37788,93778.83413,92040.42214,91248.65429,90388.55751,89970.82814,89059.87669,88554.16121,87402.08594,85521.60038,83175.88068,81591.42484,80177.86074,79076.83273,77715.52704,76388.11128,74511.74313,72996.45284,72375.06869,73009.19817,73504.61117,73690.47665,72875.45066,71516.0916,70117.09343,69402.1149,69493.75598,69824.59466,70565.57914,71535.01342,73213.35183,75462.67452,77984.17365,80605.50505,83211.8462,86102.33331,88938.95491,90435.91882,91183.27707,91224.00895,91812.38432,92613.93066,93997.80426,95485.28497,97001.66265,98133.50326,99474.46936,101079.7563,102886.9549,104198.6078,104713.3349,104841.6237,105219.3332,106206.8899,107087.1697,108078.4801,108923.6565,110313.1133,112094.9639,114057.0592,116227.5095,117949.6277,119636.9765,120984.8782,122561.1937,124272.6348,125822.3349,127088.2347,128340.353,129588.3669,131311.7407,133305.9468,135775.1416,138153.8682,140317.7573,142427.176,144139.5364,145294.5759,145340.3061,144724.7872,144212.7733,144795.7933,146588.7846,148726.0641,150976.4075,153130.4984,155267.599,157558.478,159549.3081,161143.423,161570.1232,161500.4382,161504.5442,162115.0224,163315.0987,164928.6976,166501.3739,168214.7251,170131.3272,172183.3228,174135.6753,175128.4526,175361.4444,174687.7477,174116.8949,173748.9817,173644.7673,173979.7912,174936.2564,176858.9313,179198.5366,181775.1045,183791.2915,184574.2599,183951.7492,182739.9316,182081.1101,182747.9388,184651.7767,187630.1828,191152.1573,194993.7472,199339.9063,203602.5646,207406.2821,210557.4307,213037.5228,214484.6525,214204.199,212729.0622,211200.918,210777.9553,211928.6001,215634.9375,221044.4353,227187.1614,231880.3996,234052.2319,234925.7803,234589.8168,233994.588,232589.5536,230980.9107,229480.4216,227796.0403,225884.6223,224938.1535,224873.5739,225703.4399,225899.652,226366.6341,227317.5273,229180.7338,231021.7246,232944.8406,233969.1638,234384.1784,234143.9027
84633,74,60632,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,102662.206,102549.4143,102669.8078,103065.1347,103761.41,104503.9027,105355.7821,106490.2305,107847.8099,109203.7176,110614.1989,111997.5636,113244.9566,114103.6758,114952.3712,115995.2255,117068.4422,118020.8428,118639.6024,119537.6685,120706.6032,122197.2368,123654.6901,124748.4471,125684.4957,126408.425,127322.2473,128204.6564,129132.5019,130047.671,131164.4128,132607.3377,134207.0772,135744.0808,137089.8192,138468.4138,139947.7102,141325.4271,142426.2269,143490.0757,144396.9827,145422.9959,146449.8007,148089.3884,149986.3588,152016.2409,153684.9651,155213.6345,156629.1709,157835.762,158973.0267,160298.6556,161849.3877,163622.9577,165351.4282,167342.5497,169330.0295,171520.7401,173811.8434,176205.9685,178385.2109,180335.7286,182116.5574,183997.3912,185927.5689,187860.4104,189553.25,191221.8205,193274.0736,195583.9386,198054.0754,200527.1157,203170.0183,205817.4882,208154.585,209808.9676,211067.7512,211746.5564,212388.5579,212572.9401,212585.9981,212227.2718,212301.0316,212589.5379,213296.3475,213595.4027,213786.0584,213539.53,212985.8907,212330.1976,211529.4219,211043.9323,210075.481,209122.7896,208030.0568,206825.8885,205789.4404,203254.6492,202297.962,199666.8029,198613.8356,195429.4831,193481.1267,189875.6438,187209.8181,183111.023,179576.1913,174919.7273,170362.2725,166798.5025,162994.2916,160636.7756,157333.9789,154987.6147,152213.675,149109.1487,144375.816,140078.1223,136364.8171,135060.0343,133341.5875,132044.5296,129729.5443,129202.9948,129152.3003,129958.2354,128837.6143,127549.1382,126044.3281,124971.932,123248.7916,121149.0385,119270.5779,118038.425,117226.3118,116153.1955,115243.4059,114282.9099,113792.6052,113210.0174,112933.514,111491.2292,110399.9592,108105.3907,107003.1808,105278.7387,104408.2562,103264.6508,102183.6007,101413.2842,101312.4971,101775.8226,102025.3982,101420.5057,100037.6683,98885.04294,98125.30039,98150.56101,98502.04055,99951.41017,101438.1074,103436.786,105163.5818,106997.9011,108374.6548,109982.8156,111643.0498,113639.4094,114422.8788,114828.0433,114793.2213,115129.431,116215.219,117827.462,119762.4936,121605.6807,123517.3999,125754.3152,127711.0343,128972.5244,129426.8829,129081.0705,129165.6953,129923.9083,131830.5273,133484.4027,135092.7589,136086.7835,137252.3492,138906.2898,141001.038,143016.4331,144430.1137,145648.1628,146435.414,147417.078,148436.8432,149471.2586,150062.7809,150510.8492,150990.4519,152099.6403,153252.3983,154701.5046,155985.7841,157778.7914,159574.8525,160653.6044,161173.1934,160995.2104,161013.4823,160840.4299,161658.0452,163134.0275,165272.2353,167593.3296,170017.203,172518.3285,175124.2698,177156.1347,178126.1197,178066.5089,177650.0734,177450.3471,177157.9304,177319.0643,177799.9294,178702.0442,179567.8105,180613.7828,181936.7712,183238.809,183914.8542,184423.039,184550.0059,184752.9377,184475.0966,184727.8277,185242.4374,186247.5892,188487.1994,191174.9024,194245.9079,196119.3829,197212.5321,197321.2505,196783.3508,196365.4691,197064.9454,198792.9352,201666.9119,204711.878,208231.7467,212336.5661,216998.4594,221284.2226,224383.5166,226708.6656,228513.3647,229297.2771,228621.3386,227240.187,226337.4986,226685.219,229165.6043,233907.0092,239981.5987,245148.3226,247810.8069,248419.0233,247043.3125,244591.9441,241081.4657,238062.2892,236135.728,235261.6171,234401.9909,234175.0192,234567.7229,235604.8012,236045.0765,236454.0801,237554.203,239798.1377,242048.5466,243566.3802,244197.7963,244496.3483,244753.7407
